original_fire_id,start_datetime,total_duration_hours,final_damage_area_ha,duration_hours,estimated_damage_area,timestamp,lat,lng,T2M,RH2M,WS10M,WD10M,PRECTOTCORR,FFMC,DMC,DC,ISI,BUI,FWI
34,2011-01-31 21:31:00,10.65,3.5,8,2.629107981220657,2011-02-01 05:31:00,38.1499826978456,128.607652116524,-3.74,89.38,8.21,263.6,0.0,84.08252851147387,5.975042201376,17.8308,13.528913028021513,6.502591801307557,66578.39478239602
34,2011-01-31 21:31:00,10.65,3.5,9,2.957746478873239,2011-02-01 06:31:00,38.1499826978456,128.607652116524,-3.84,90.18,7.97,262.0,0.0,84.11345981571297,5.976048104776,17.8128,13.421715052425762,6.500192888415669,62722.87507995065
34,2011-01-31 21:31:00,10.65,3.5,10,3.286384976525821,2011-02-01 07:31:00,38.1499826978456,128.607652116524,-3.84,90.95,7.66,261.0,0.0,84.14838957364555,5.97792620654,17.8128,13.275652536893725,6.501303727599315,58090.98074503578
34,2011-01-31 21:31:00,10.65,3.5,11,3.6150234741784035,2011-02-01 08:31:00,38.1499826978456,128.607652116524,-3.02,88.28,7.67,262.7,0.0,84.06632463785493,5.979968813568,17.9604,13.13725776597127,6.526987597903721,55462.938391950316
35,2011-01-31 18:14:00,16.266666666666666,30.0,1,1.8442622950819674,2011-01-31 19:14:00,37.9692314024179,128.759480350041,-1.92,81.27,10.67,264.9,0.0,83.93806719108315,5.986328081452,18.1584,15.022064501994068,6.5633025723168945,155771.45257296695
35,2011-01-31 18:14:00,16.266666666666666,30.0,2,3.6885245901639347,2011-01-31 20:14:00,37.9692314024179,128.759480350041,-1.93,80.41,10.63,266.8,0.0,83.9481402756804,5.985525940254,18.1566,15.01192390261128,6.562526512842407,154818.43681621714
35,2011-01-31 18:14:00,16.266666666666666,30.0,3,5.532786885245902,2011-01-31 21:14:00,37.9692314024179,128.759480350041,-2.11,81.32,10.39,268.3,0.0,83.94796048313687,5.983205151976,18.124200000000002,14.831114197522957,6.555837555908992,139925.5278174989
35,2011-01-31 18:14:00,16.266666666666666,30.0,4,7.3770491803278695,2011-01-31 22:14:00,37.9692314024179,128.759480350041,-2.31,83.0,10.06,267.8,0.0,83.9488920036408,5.9816889974,18.0882,14.588339668631312,6.549034771530752,122410.820191918
35,2011-01-31 18:14:00,16.266666666666666,30.0,5,9.221311475409838,2011-01-31 23:14:00,37.9692314024179,128.759480350041,-2.42,84.41,9.69,268.3,0.0,83.95839932624996,5.981681163816,18.0684,14.33700254579185,6.5457837007191,106983.4156107203
35,2011-01-31 18:14:00,16.266666666666666,30.0,6,11.065573770491804,2011-02-01 00:14:00,37.9692314024179,128.759480350041,-2.59,85.64,9.38,269.1,0.0,83.9734369674847,5.980953352648,18.0378,14.143079878011754,6.540323776708661,96052.06867581258
35,2011-01-31 18:14:00,16.266666666666666,30.0,7,12.90983606557377,2011-02-01 01:14:00,37.9692314024179,128.759480350041,-2.82,87.32,9.13,267.1,0.0,83.99876123266658,5.980585530272,17.9964,14.01324333780933,6.5332921130443395,89005.85539228028
35,2011-01-31 18:14:00,16.266666666666666,30.0,8,14.754098360655739,2011-02-01 02:14:00,37.9692314024179,128.759480350041,-3.08,88.59,8.87,265.7,0.0,84.03123220557616,5.979889231476,17.9496,13.890889720393453,6.525156733016623,82689.33734538479
35,2011-01-31 18:14:00,16.266666666666666,30.0,9,16.598360655737707,2011-02-01 03:14:00,37.9692314024179,128.759480350041,-3.37,88.7,8.59,264.5,0.0,84.04816752611072,5.97716599282,17.8974,13.727281964541895,6.514902838073748,74978.25990213528
35,2011-01-31 18:14:00,16.266666666666666,30.0,10,18.442622950819676,2011-02-01 04:14:00,37.9692314024179,128.759480350041,-3.58,88.52,8.4,264.2,0.0,84.05515978034849,5.974656219328,17.8596,13.609187908572657,6.5071464552467635,69827.23464355344
35,2011-01-31 18:14:00,16.266666666666666,30.0,11,20.28688524590164,2011-02-01 05:14:00,37.9692314024179,128.759480350041,-3.74,89.38,8.21,263.6,0.0,84.08252851147387,5.975042201376,17.8308,13.528913028021513,6.502591801307557,66578.39478239602
35,2011-01-31 18:14:00,16.266666666666666,30.0,12,22.13114754098361,2011-02-01 06:14:00,37.9692314024179,128.759480350041,-3.84,90.18,7.97,262.0,0.0,84.11345981571297,5.976048104776,17.8128,13.421715052425762,6.500192888415669,62722.87507995065
35,2011-01-31 18:14:00,16.266666666666666,30.0,13,23.975409836065577,2011-02-01 07:14:00,37.9692314024179,128.759480350041,-3.84,90.95,7.66,261.0,0.0,84.14838957364555,5.97792620654,17.8128,13.275652536893725,6.501303727599315,58090.98074503578
35,2011-01-31 18:14:00,16.266666666666666,30.0,14,25.81967213114754,2011-02-01 08:14:00,37.9692314024179,128.759480350041,-3.02,88.28,7.67,262.7,0.0,84.06632463785493,5.979968813568,17.9604,13.13725776597127,6.526987597903721,55462.938391950316
35,2011-01-31 18:14:00,16.266666666666666,30.0,15,27.66393442622951,2011-02-01 09:14:00,37.9692314024179,128.759480350041,-1.8,83.05,7.42,263.6,0.0,84.02742128271822,5.9894380143,18.18,12.905570712054718,6.568698385955339,51176.4924196242
35,2011-01-31 18:14:00,16.266666666666666,30.0,16,29.508196721311478,2011-02-01 10:14:00,37.9692314024179,128.759480350041,-0.32,75.07,7.07,266.3,0.0,84.11705500515097,6.017309906172,18.4464,12.832797820541941,6.628771777012867,52431.29282339346
35,2011-01-31 18:14:00,16.266666666666666,30.0,17,31.352459016393446,2011-02-01 11:14:00,37.9692314024179,128.759480350041,0.92,68.38,6.61,268.4,0.0,84.27462106256078,6.056857933032,18.6696,12.806803332579268,6.688747677852728,55074.55787467814
36,2011-01-22 23:46:00,0.4,0.3,1,0.7499999999999999,2011-01-23 00:46:00,37.7807578788175,128.855242116767,-4.78,80.76,6.05,278.9,0.0,84.12443774261878,5.936972407424,17.6436,12.201940126952781,6.44889899340306,30729.530453332743
37,2012-12-26 12:30:00,5.0,0.2,1,0.04,2012-12-26 13:30:00,37.1497538953609,129.205212030994,-0.79,60.45,3.44,348.8,0.0,84.53093322414414,6.01091405189,18.3618,11.3008671885501,6.6112144857622726,21851.842553920767
37,2012-12-26 12:30:00,5.0,0.2,2,0.08,2012-12-26 14:30:00,37.1497538953609,129.205212030994,-0.6,57.27,2.86,351.2,0.0,84.62952815906932,6.0190186957,18.396,11.123394816191439,6.621658210440172,19937.08215595883
37,2012-12-26 12:30:00,5.0,0.2,3,0.12,2012-12-26 15:30:00,37.1497538953609,129.205212030994,-0.6,55.33,2.45,353.7,0.01,84.69099048223191,6.0198821703,18.396,10.987539192568589,6.6221806952577085,18442.89947875195
37,2012-12-26 12:30:00,5.0,0.2,4,0.16,2012-12-26 16:30:00,37.1497538953609,129.205212030994,-1.2,61.66,1.83,356.2,0.02,84.54337544546422,5.99658704988,18.288,10.437865121260806,6.590585234411124,12994.466671798495
37,2012-12-26 12:30:00,5.0,0.2,5,0.2,2012-12-26 17:30:00,37.1497538953609,129.205212030994,-2.2,60.67,1.51,348.2,0.02,84.56579599256987,5.96148814266,18.108,10.302221007763485,6.540139448718027,11451.488081888867
38,2012-11-27 12:30:00,0.8333333333333334,0.01,1,0.012,2012-11-27 13:30:00,37.9375079883167,127.724479543249,1.76,50.41,3.49,265.6,0.0,84.89765220872698,6.126251914932,18.8208,11.91050737323717,6.755302927627601,35695.08670119732
39,2012-10-21 13:12:00,1.8833333333333333,0.03,1,0.01592920353982301,2012-10-21 14:12:00,37.3126265706472,127.817203298785,19.04,62.59,2.51,269.3,0.0,85.06234964005206,6.670694904732,21.9312,11.596078731721576,7.578563086782433,66083.19071068052
39,2012-10-21 13:12:00,1.8833333333333333,0.03,2,0.03185840707964602,2012-10-21 15:12:00,37.3126265706472,127.817203298785,18.67,63.45,2.13,254.5,0.0,84.99370779008062,6.64323828183,21.8646,11.269232969569408,7.550900454299465,52549.15832320916
40,2012-10-14 14:28:00,0.7833333333333333,0.01,1,0.012765957446808512,2012-10-14 15:28:00,38.1664614434463,128.467814979983,19.12,46.46,4.51,266.6,0.0,86.13514090674902,6.963689996184,21.9456,14.89303412987849,7.766384691955878,572329.393890817
41,2012-06-29 06:00:00,3.5833333333333335,0.2,1,0.05581395348837209,2012-06-29 07:00:00,37.2076020452332,127.750494148523,23.96,63.76,3.25,161.7,0.0,85.34516589953454,6.928844449344,23.3168,12.5162435926542,7.950925641981455,167429.24316522456
41,2012-06-29 06:00:00,3.5833333333333335,0.2,2,0.11162790697674418,2012-06-29 08:00:00,37.2076020452332,127.750494148523,26.12,57.01,2.98,168.0,0.02,86.08171045203534,7.196821274328,23.7056,13.684742158644095,8.18295291777845,434848.5874082973
41,2012-06-29 06:00:00,3.5833333333333335,0.2,3,0.16744186046511628,2012-06-29 09:00:00,37.2076020452332,127.750494148523,28.12,51.58,3.02,167.8,0.12,86.71436033426161,7.447033985424,24.0656,14.994204135256858,8.397561767362179,1210011.6937016938
41,2012-06-29 06:00:00,3.5833333333333335,0.2,4,0.22325581395348837,2012-06-29 10:00:00,37.2076020452332,127.750494148523,29.28,48.34,3.02,167.6,0.18,87.09252347177727,7.605151045008,24.2744,15.82227887271929,8.52954903653018,2301114.525328788
42,2012-06-22 13:00:00,3.5,0.7,1,0.19999999999999998,2012-06-22 14:00:00,37.4870801187572,127.850550659118,23.7,62.06,2.59,285.9,0.75,82.22928104803948,6.96232715712,23.27,8.030209377207358,7.966077209469477,8409.931876583396
42,2012-06-22 13:00:00,3.5,0.7,2,0.39999999999999997,2012-06-22 15:00:00,37.4870801187572,127.850550659118,24.27,60.27,2.69,294.8,0.82,81.55906755643448,7.030891044276,23.3726,7.445338478978084,8.0259289774664,5695.439777868593
42,2012-06-22 13:00:00,3.5,0.7,3,0.6,2012-06-22 16:00:00,37.4870801187572,127.850550659118,24.32,60.66,2.77,294.7,0.7,83.05451506362807,7.022783318928,23.3816,8.988423354008212,8.02196839748489,17413.35102381319
42,2012-06-22 13:00:00,3.5,0.7,4,0.7999999999999999,2012-06-22 17:00:00,37.4870801187572,127.850550659118,23.79,64.39,2.63,291.9,0.5,85.2738678365147,6.906505836804,23.2862,12.01205849532738,7.931763350761805,119884.41939902613
43,2012-06-21 13:52:00,5.466666666666667,0.08,1,0.014634146341463415,2012-06-21 14:52:00,37.705563256545,127.853191045521,27.74,47.64,0.28,64.4,0.01,86.63744062402523,7.544431420224,23.9972,12.918868125103911,8.448553502391375,351186.0802579686
43,2012-06-21 13:52:00,5.466666666666667,0.08,2,0.02926829268292683,2012-06-21 15:52:00,37.705563256545,127.853191045521,27.55,48.36,0.53,52.7,0.01,86.62956896441585,7.51315910136,23.963,13.068057097213254,8.423630851527479,376893.69242226356
43,2012-06-21 13:52:00,5.466666666666667,0.08,3,0.04390243902439025,2012-06-21 16:52:00,37.705563256545,127.853191045521,27.19,49.92,0.71,56.5,0.01,86.52884671579173,7.449008730432,23.8982,13.00036040923159,8.373230406094523,343538.4953207773
43,2012-06-21 13:52:00,5.466666666666667,0.08,4,0.05853658536585366,2012-06-21 17:52:00,37.705563256545,127.853191045521,26.84,52.67,0.84,69.0,0.0,86.34028407550862,7.3524980285520005,23.8352,12.74164157788435,8.302369406700686,271942.54173444613
43,2012-06-21 13:52:00,5.466666666666667,0.08,5,0.07317073170731708,2012-06-21 18:52:00,37.705563256545,127.853191045521,25.67,56.22,1.09,73.6,0.0,86.01068705201374,7.1986651060560005,23.6246,12.318037320064363,8.172053050104454,183121.43655397874
43,2012-06-21 13:52:00,5.466666666666667,0.08,6,0.0878048780487805,2012-06-21 19:52:00,37.705563256545,127.853191045521,22.74,76.17,1.41,75.2,0.0,84.51807019508111,6.581037319872,23.0972,10.184254157839149,7.68669176259778,29687.05121810098
44,2012-06-19 11:17:00,4.216666666666667,0.1,1,0.023715415019762848,2012-06-19 12:17:00,37.7321563694312,127.599895449274,27.55,54.58,4.68,55.4,0.53,86.1303483501509,7.33090020108,23.963,15.011033871086983,8.30784208796609,1109297.761588684
44,2012-06-19 11:17:00,4.216666666666667,0.1,2,0.047430830039525695,2012-06-19 13:17:00,37.7321563694312,127.599895449274,27.53,54.39,4.73,57.1,0.51,86.38384277029378,7.335534633468,23.959400000000002,15.59644762396538,8.310275921288246,1576598.4990234978
44,2012-06-19 11:17:00,4.216666666666667,0.1,3,0.07114624505928854,2012-06-19 14:17:00,37.7321563694312,127.599895449274,27.08,55.65,4.89,60.4,0.46,86.35460023341057,7.27822806108,23.8784,15.657907204530767,8.261280801547555,1548051.1855941857
44,2012-06-19 11:17:00,4.216666666666667,0.1,4,0.09486166007905139,2012-06-19 15:17:00,37.7321563694312,127.599895449274,26.31,57.77,4.93,64.3,0.43,86.09585152893072,7.183869553068,23.7398,15.127744109157591,8.179653628042557,1034184.0025704992
44,2012-06-19 11:17:00,4.216666666666667,0.1,5,0.11857707509881424,2012-06-19 16:17:00,37.7321563694312,127.599895449274,24.92,62.46,4.81,65.0,0.33,85.55708408480793,6.999022558608,23.4896,13.9443883697881,8.022232072027187,431065.0179994886
45,2012-06-14 21:30:00,5.5,0.05,1,0.009090909090909092,2012-06-14 22:30:00,37.910341608957,127.781091988381,15.43,89.43,4.41,96.0,0.0,83.93383467994177,6.178698774996,21.781399999999998,10.951929552631599,7.230051483554801,32045.044253275853
45,2012-06-14 21:30:00,5.5,0.05,2,0.018181818181818184,2012-06-14 23:30:00,37.910341608957,127.781091988381,15.12,91.07,3.01,98.4,0.01,84.05991804899227,6.148141263096,21.7256,10.3789402376626,7.20143554514107,21910.17697844142
45,2012-06-14 21:30:00,5.5,0.05,3,0.027272727272727275,2012-06-15 00:30:00,37.910341608957,127.781091988381,15.03,91.31,2.73,102.7,0.01,84.08934443182598,6.143359962372,21.7094,10.27386660566578,7.195930651701978,20418.808233554675
45,2012-06-14 21:30:00,5.5,0.05,4,0.03636363636363637,2012-06-15 01:30:00,37.910341608957,127.781091988381,14.94,91.37,2.39,104.3,0.03,84.12075334902308,6.141575757552,21.693199999999997,10.141888234579394,7.192481438701096,18741.34559518817
45,2012-06-14 21:30:00,5.5,0.05,5,0.04545454545454546,2012-06-15 02:30:00,37.910341608957,127.781091988381,15.0,90.91,2.33,102.7,0.07,84.11399238892805,6.14967990324,21.704,10.102123158669412,7.199521740036092,18393.00387442826
45,2012-06-14 21:30:00,5.5,0.05,6,0.05454545454545455,2012-06-15 03:30:00,37.910341608957,127.781091988381,15.03,90.36,2.34,100.8,0.14,84.10204931418866,6.159032225232,21.7094,10.09107176737675,7.2066706674316015,18381.078612965706
46,2012-05-30 09:10:00,0.6666666666666666,0.01,1,0.015000000000000001,2012-05-30 10:10:00,38.1080405251365,127.990430398263,16.24,81.07,2.8,293.4,2.92,57.27219920551071,1.1581432689358633,12.649285119592571,1.871455504454578,1.8848530832109853,0.35274186776633815
47,2012-05-30 08:00:00,6.083333333333333,0.1,1,0.016438356164383564,2012-05-30 09:00:00,37.6780725461921,127.935063630646,15.79,83.24,0.46,181.2,1.92,64.78238966342367,4.2293033203858545,22.3462,2.5722746400003325,5.7418233917437815,33.13718942194343
47,2012-05-30 08:00:00,6.083333333333333,0.1,2,0.03287671232876713,2012-05-30 10:00:00,37.6780725461921,127.935063630646,16.69,78.85,1.1,294.7,2.76,57.823653534789216,1.6380169355820084,22.508200000000002,1.791546363960757,2.7717533313960083,0.4965724602658634
47,2012-05-30 08:00:00,6.083333333333333,0.1,3,0.04931506849315069,2012-05-30 11:00:00,37.6780725461921,127.935063630646,17.43,75.47,2.05,315.8,6.26,43.03695873098037,-7.416462403448354,7.056168144414915,0.3192475777643491,9.113079852449838,0.2909328668867702
47,2012-05-30 08:00:00,6.083333333333333,0.1,4,0.06575342465753425,2012-05-30 12:00:00,37.6780725461921,127.935063630646,17.87,73.76,2.54,335.9,7.91,40.29121580144389,-10.887417198922206,4.321697343367772,0.20050802202162535,4.109921750433495,0.08240722808430763
47,2012-05-30 08:00:00,6.083333333333333,0.1,5,0.08219178082191782,2012-05-30 13:00:00,37.6780725461921,127.935063630646,18.02,73.2,2.66,354.8,8.3,39.835807716630676,-11.637475407777735,3.67809013263368,0.1849910312175638,3.3683002709333993,0.06231053405703692
47,2012-05-30 08:00:00,6.083333333333333,0.1,6,0.09863013698630138,2012-05-30 14:00:00,37.6780725461921,127.935063630646,17.88,74.22,2.3,5.0,7.48,40.87830137481069,-10.020787801476459,5.032517959116872,0.22098903908901718,5.038079536109686,0.11133603555389211
47,2012-05-30 08:00:00,6.083333333333333,0.1,7,0.11506849315068494,2012-05-30 15:00:00,37.6780725461921,127.935063630646,17.35,78.22,2.07,9.7,9.38,37.75294509817285,-13.938661868520011,1.9011789638844514,0.11844206529283974,1.6087119800284946,0.019053916937590846
48,2012-05-30 05:30:00,12.0,0.1,1,0.008333333333333333,2012-05-30 06:30:00,37.7710054077675,127.966895174076,13.96,95.33,1.3,193.8,0.81,77.64335820285852,6.0719309153520005,22.0168,4.696353255106334,7.187989789541169,393.9297672340813
48,2012-05-30 05:30:00,12.0,0.1,2,0.016666666666666666,2012-05-30 07:30:00,37.7710054077675,127.966895174076,14.64,94.1,0.83,196.9,1.14,72.60108824086484,6.09497963016,22.139200000000002,3.4340630087942894,7.220442515102282,133.5822711830832
48,2012-05-30 05:30:00,12.0,0.1,3,0.025,2012-05-30 08:30:00,37.7710054077675,127.966895174076,15.48,89.18,0.92,255.5,1.28,71.82015672025558,6.183478643856,22.290399999999998,3.349611541291994,7.302543623139818,127.97796523113527
48,2012-05-30 05:30:00,12.0,0.1,4,0.03333333333333333,2012-05-30 09:30:00,37.7710054077675,127.966895174076,16.03,84.69,1.94,283.4,1.54,69.58794770054106,5.46766507449176,22.389400000000002,3.2731403388392235,6.789940102941296,95.58693225659923
48,2012-05-30 05:30:00,12.0,0.1,5,0.041666666666666664,2012-05-30 10:30:00,37.7710054077675,127.966895174076,16.24,81.07,2.8,293.4,2.92,57.27219920551071,1.1581432689358633,12.649285119592571,1.871455504454578,1.8848530832109853,0.35274186776633815
48,2012-05-30 05:30:00,12.0,0.1,6,0.05,2012-05-30 11:30:00,37.7710054077675,127.966895174076,16.39,78.9,3.24,306.1,8.99,38.46588412487666,-13.26711133515338,2.5419311474432793,0.14541414719761236,2.2023282053043816,0.032024967782358485
48,2012-05-30 05:30:00,12.0,0.1,7,0.058333333333333334,2012-05-30 12:30:00,37.7710054077675,127.966895174076,16.82,76.44,3.5,322.5,12.22,35.69348238225161,-18.8083644382536,-2.7341146332035304,0.08157182470424941,0.0,0.0
48,2012-05-30 05:30:00,12.0,0.1,8,0.06666666666666667,2012-05-30 13:30:00,37.7710054077675,127.966895174076,17.25,73.14,3.53,343.4,11.08,36.73635904755839,-16.709784302666016,-0.8799169609498405,0.10278046533970948,0.0,0.0
48,2012-05-30 05:30:00,12.0,0.1,9,0.075,2012-05-30 14:30:00,37.7710054077675,127.966895174076,17.27,72.35,3.54,2.4,10.56,37.185603269678886,-15.786953907063676,-0.0312796652750664,0.11321623747257015,0.0,0.0
48,2012-05-30 05:30:00,12.0,0.1,10,0.08333333333333333,2012-05-30 15:30:00,37.7710054077675,127.966895174076,16.75,75.5,3.36,17.0,14.32,34.19737755350669,-21.9301279722928,-6.127403781971603,0.05736067869966369,0.0,0.0
48,2012-05-30 05:30:00,12.0,0.1,11,0.09166666666666666,2012-05-30 16:30:00,37.7710054077675,127.966895174076,16.02,80.95,3.1,29.1,16.45,32.75690878807082,-25.486188046395956,-9.540012197666178,0.03988435632409531,0.0,0.0
48,2012-05-30 05:30:00,12.0,0.1,12,0.1,2012-05-30 17:30:00,37.7710054077675,127.966895174076,15.46,86.26,2.73,41.9,14.86,32.92823384333268,-23.763730812041107,-6.995330928189911,0.04085171187167898,0.0,0.0
49,2012-05-29 11:28:00,2.1166666666666667,0.01,1,0.004724409448818898,2012-05-29 12:28:00,37.2076020452332,127.750494148523,25.29,40.73,3.9,297.0,0.0,87.10951746767797,7.5997350194280004,24.0562,16.57976069465422,8.492322055815832,3458090.066840148
49,2012-05-29 11:28:00,2.1166666666666667,0.01,2,0.009448818897637795,2012-05-29 13:28:00,37.2076020452332,127.750494148523,25.24,41.29,4.14,300.8,0.0,87.08790697999666,7.5816179510640005,24.0472,16.729913179773632,8.479600240017394,3721457.294764942
49,2012-05-29 11:28:00,2.1166666666666667,0.01,3,0.014173228346456693,2012-05-29 14:28:00,37.2076020452332,127.750494148523,24.86,41.89,3.91,301.9,0.0,86.9911269342805,7.542869870256,23.9788,16.31087406728443,8.444722895391537,2796023.9995053597
50,2012-05-28 17:19:00,2.85,0.1,1,0.03508771929824561,2012-05-28 18:19:00,37.7710054077675,127.966895174076,18.65,72.96,2.04,101.9,0.16,84.53150367687269,6.5461947504,22.861,10.531922321859614,7.630178999305521,35399.4730789592
50,2012-05-28 17:19:00,2.85,0.1,2,0.07017543859649122,2012-05-28 19:19:00,37.7710054077675,127.966895174076,16.21,86.71,2.19,98.4,0.22,84.09190016786329,6.235285835724,22.4218,10.001496210870101,7.356289307542426,19796.385040179994
50,2012-05-28 17:19:00,2.85,0.1,3,0.10526315789473684,2012-05-28 20:19:00,37.7710054077675,127.966895174076,14.79,90.41,2.27,103.0,0.18,84.11235146350721,6.155853384876,22.1662,10.069414421807325,7.266614249805625,19113.098447130185
51,2012-05-28 13:17:00,1.8833333333333333,0.01,1,0.005309734513274336,2012-05-28 14:17:00,37.5609554668992,128.11019928627,20.46,67.15,1.56,253.2,2.31,63.47651617652798,3.0209381477144923,23.186799999999998,2.569371521954132,4.557438913927285,20.337088682850222
51,2012-05-28 13:17:00,1.8833333333333333,0.01,2,0.010619469026548672,2012-05-28 15:17:00,37.5609554668992,128.11019928627,20.34,69.24,1.33,243.6,2.49,61.70925268986794,2.4717020768408298,23.1652,2.325228652551951,3.9024389838284526,0.9074062940033639
